point_id,year,n_obs,ndvi_mean,ndvi_max,ndvi_min,ndvi_std,ndvi_slope,ndvi_drop
"102066,180133",2024,32,0.2290571925,0.37079954,0.09689798,0.0681851667079921,0.00026493953591558226,0.17217201
"102067,180122",2022,37,0.33038453864864864,0.46289307,0.16757123,0.07286587006289211,0.0006798950764253142,0.18862287
"102067,180122",2023,33,0.29765653075757575,0.39008895,0.122703895,0.07915844660255504,0.0008714601398439302,0.05797481999999998
"102067,180122",2024,30,0.31191512866666665,0.4034457,0.19551402,0.04659114573012872,0.0002420819169698144,0.13947497000000003
"102067,180123",2022,37,0.3125306008108108,0.41146657,0.13533333,0.08105542011605778,0.0006810185977486979,0.16772479999999998
"102067,180123",2023,33,0.30042992557575754,0.40571427,0.08758354,0.1022258783802807,0.0011701426572563926,0.12199636999999997
"102067,180123",2024,30,0.29930998900000005,0.37836224,0.17102362,0.05998360388002337,0.00046428807444947326,0.11298299
"102067,180124",2022,37,0.2834805209459459,0.36870667,0.1044481,0.07806928164349669,0.0006376388048901389,0.14070288
"102067,180124",2023,34,0.2700857429411765,0.37094328,0.08074957,0.0942378359772505,0.0010882025252028891,0.06934493999999997
"102067,180124",2024,30,0.28420012399999994,0.3478261,0.17428571,0.05269809686386069,0.0003727390944155951,0.09879584000000002
"102067,180125",2022,38,0.28188308315789473,0.37439847,0.13171399,0.07072985970961278,0.0006141945268087752,0.15137689
"102067,180125",2023,32,0.267849669375,0.33794296,0.10639778,0.0726214005492762,0.0007907733589458454,0.09798561
"102067,180125",2024,30,0.2632604516666667,0.32770067,0.1826923,0.039584248245095266,0.00018688029296603771,0.08521875000000004
"102067,180126",2022,38,0.27361576315789476,0.34223917,0.14565071,0.05897867647391551,0.0005032349926929747,0.11467506999999999
"102067,180126",2023,32,0.2701334946875,0.3464817,0.10872781,0.06856265699729527,0.0007286716207987413,0.09985768
"102067,180126",2024,30,0.27919887449999997,0.3707126,0.094308265,0.0835618907446234,0.00093986753317042,0.09338795
"102067,180127",2022,38,0.2602410871052631,0.3440411,0.13900135,0.05791175154115018,0.00042571536880047097,0.12659318
"102067,180127",2023,32,0.26868121875,0.3433735,0.09950249,0.07270401211664189,0.0007761870572523934,0.08928407999999999
"102067,180127",2024,31,0.27315185077419346,0.36931282,0.08501683,0.08420486125514218,0.0009525684071563492,0.10706498999999997
"102067,180128",2022,38,0.2670322365789474,0.35853976,0.1486676,0.05483933727459366,0.0003586058231438192,0.13620334999999997
"102067,180128",2023,32,0.26872999218750004,0.33905053,0.11337951,0.06739563476536568,0.00073477311540356,0.06374099999999999
"102067,180128",2024,32,0.26907714128125,0.35551447,0.090782605,0.07969726050567946,0.0008758978942669622,0.08864981000000005
"102067,180129",2022,38,0.2934347815789473,0.36974218,0.19284065,0.04117729540890302,0.0002837091791774285,0.12192672999999998
"102067,180129",2023,33,0.28471958121212126,0.35348225,0.15384616,0.05442798073089133,0.00041308457195996797,0.08114264999999998
"102067,180129",2024,33,0.2717527163636364,0.35374594,0.14556962,0.05616603284639751,0.0003872859109063691,0.11515851999999999
"102067,180130",2022,37,0.28664773486486483,0.35790023,0.17162472,0.04625110023783169,0.0003809562164783071,0.11966912999999998
"102067,180130",2023,33,0.2859392466666667,0.379015,0.10817308,0.07431331171417302,0.0007644727586573377,0.14042884
"102067,180130",2024,33,0.2850501503030303,0.35547316,0.1665279,0.05203249566757975,0.00046391086652200665,0.11324242000000001
"102067,180131",2022,37,0.28001579702702706,0.38628608,0.2037437,0.03685435093965446,-5.422687404242964e-06,0.16855465999999997
"102067,180131",2023,32,0.28391944875,0.37241593,0.12955612,0.061089149193673746,0.0005392947183182273,0.11236783
"102067,180131",2024,33,0.2479063190909091,0.39241275,0.1389188,0.05856936350365568,0.00012116203211919389,0.15233094999999996
"102067,180132",2022,37,0.2626948724324325,0.403003,0.14771904,0.05412338886143389,6.902222262477699e-05,0.20375136
"102067,180132",2023,33,0.267265163939394,0.36276034,0.12221041,0.0665071641447846,0.0005652726894148811,0.11675595000000002
"102067,180132",2024,33,0.24801371833333333,0.36962575,0.09832546,0.06884603085054802,0.00030729869948595365,0.15255710999999997
"102067,180133",2022,36,0.23966104555555554,0.38813794,0.11795185,0.05669457693853289,0.0001801758869257952,0.20230241000000002
"102067,180133",2023,33,0.25203805957575753,0.34898368,0.100157976,0.07535552460800328,0.0007263753755586273,0.09670403999999999
"102067,180133",2024,33,0.22980569466666667,0.3283625,0.087938204,0.06387126336334803,0.0003921544035484282,0.12342064999999999
"102068,180122",2022,37,0.32231251594594595,0.48161766,0.1458886,0.08345497417214176,0.0008365593737990953,0.22319818000000002
"102068,180122",2023,33,0.28457441090909086,0.39091915,0.12738854,0.07567924881678842,0.0008733792161080397,0.05057354999999997
"102068,180122",2024,30,0.30407653700000004,0.36812675,0.24527133,0.026255011641041177,-7.72271395684653e-05,0.11546063000000001
"102068,180123",2022,37,0.3564113518918919,0.5476372,0.18900804,0.08672576477859976,0.0009113601075992718,0.24968094000000007
"102068,180123",2023,33,0.31850093545454544,0.42329726,0.14082398,0.08014763689222369,0.0009470844094390692,0.09968108000000003
"102068,180123",2024,30,0.3099998006666667,0.39229313,0.2403487,0.030840707622038756,-0.0002419145807114496,0.12227843
"102068,180124",2022,37,0.3334808924324324,0.46367395,0.12773465,0.09483674996531259,0.00083312829584167,0.20293467999999998
"102068,180124",2023,33,0.3201090075757576,0.42445636,0.10566728,0.1031428467840104,0.0011337298542962453,0.11927271
"102068,180124",2024,30,0.328215664,0.3947606,0.2061776,0.056084989867680436,0.0005049825217017017,0.09062048
"102068,180125",2022,37,0.2968958118918919,0.41551414,0.1292985,0.0746167728343478,0.0005574203281061304,0.17850441999999997
"102068,180125",2023,32,0.2956745496875,0.38399538,0.1102071,0.08820267405612044,0.0010006710125980657,0.12156847999999998
"102068,180125",2024,30,0.2999347703333334,0.36314848,0.1757858,0.05398281831237691,0.0005240183600011104,0.08138496
"102068,180126",2022,38,0.26826367973684206,0.32735127,0.15591007,0.03970359562826948,0.00035373042704416947,0.10886109000000002
"102068,180126",2023,32,0.27390752506250005,0.35472858,0.105932206,0.07253263250066624,0.0008645691421575647,0.08843961
"102068,180126",2024,30,0.25726141913333334,0.32545117,0.10601002,0.06678380407642412,0.0008063930022437585,0.05773932000000004
"102068,180127",2022,38,0.26273076657894734,0.31451887,0.15454546,0.04933543045630986,0.00043683594806617206,0.08334142
"102068,180127",2023,32,0.2726364301875,0.34073702,0.099821106,0.07173641361059913,0.0008098036589636177,0.07103670000000001
"102068,180127",2024,31,0.265208424516129,0.3441195,0.14214464,0.05550477627680632,0.0005574263393304488,0.09945200000000001
"102068,180128",2022,38,0.2767426339473685,0.34397283,0.17777778,0.04145731349631517,0.0003872255676104228,0.10286054
"102068,180128",2023,31,0.2766779218064516,0.3452668,0.124713086,0.055861528519419244,0.000561485262830316,0.09307904
"102068,180128",2024,31,0.2716720596774193,0.35612717,0.1959596,0.04007490295521491,0.00018074819864160658,0.13205546999999998
"102068,180129",2022,38,0.3023186105263158,0.42943347,0.20216802,0.046018045835533684,0.00037898531307418217,0.19078472999999999
"102068,180129",2023,32,0.3049900178125,0.40590537,0.14976598,0.06318937805736098,0.0006215227341711736,0.13097602999999997
"102068,180129",2024,33,0.2948017218181818,0.38392282,0.23086858,0.03967027592986585,-2.4021879436985802e-05,0.13446324
"102068,180130",2022,38,0.29467813710526314,0.3595684,0.17720132,0.04771295426112273,0.0004929343703697651,0.10614867
"102068,180130",2023,32,0.299627495625,0.3924005,0.12006382,0.06959903649402349,0.0007330483250006354,0.12232482
"102068,180130",2024,33,0.2996353421212122,0.38067818,0.21083172,0.04618296023408907,9.46527558569955e-05,0.15169018999999997
"102068,180131",2022,38,0.27536680289473686,0.36702767,0.16914563,0.040548149934391445,0.00017653857978879972,0.14803030999999997
"102068,180131",2023,32,0.277496393625,0.35919976,0.122513086,0.0575373852547454,0.00046880810702008336,0.10265173999999999
"102068,180131",2024,33,0.2631975815151515,0.3509848,0.13537832,0.05612018385663657,0.0003104007558453916,0.10588313999999999
"102068,180132",2022,36,0.2703786794444445,0.42577776,0.14628975,0.059712342163767904,7.60399225980143e-05,0.22828559
"102068,180132",2023,33,0.27717406757575763,0.39219218,0.11375569,0.07710830366016837,0.0005844915653363279,0.14777651
"102068,180132",2024,33,0.2567204170909091,0.38763013,0.097165994,0.07467246659399407,0.0003832954185706494,0.17058995000000002
"102068,180133",2022,36,0.2510359558333333,0.39503,0.1367862,0.05625136640012516,0.0001796843434292446,0.20168025
"102068,180133",2023,33,0.25517595121212117,0.35388336,0.10848259,0.07473297586435539,0.0006363822777585811,0.09995391999999997
"102068,180133",2024,33,0.2469517703030303,0.36074993,0.10272026,0.06391957630832605,0.00042938030470300207,0.14270481
"102069,180122",2022,37,0.33317993162162163,0.48457465,0.14720812,0.0879329227346373,0.0008751569382018419,0.21727479
"102069,180122",2023,33,0.29833571424242417,0.40417457,0.12775666,0.08232225143119082,0.0009755784663959914,0.07700950000000001
"102069,180122",2024,30,0.3174065423333333,0.36812997,0.25084874,0.030462068502108284,0.0001279268537113656,0.08689269999999999
"102069,180123",2022,37,0.3483875935135135,0.51900274,0.18523535,0.07937774410704747,0.0007198505666017772,0.23908672000000003
"102069,180123",2023,33,0.31823104303030303,0.4254591,0.14052652,0.07544031694147667,0.0008469139836443217,0.11014379999999996
"102069,180123",2024,30,0.30604379433333334,0.3893317,0.2438949,0.03816106737666673,-7.176108394657229e-05,0.1262178
"102069,180124",2022,37,0.31693923027027027,0.4412403,0.18102546,0.0658716929805978,0.000524893562275816,0.19671856
"102069,180124",2023,33,0.2995851309090909,0.3979479,0.13143736,0.07342759774374534,0.000797764349170698,0.11558708000000001
"102069,180124",2024,30,0.2865333393333333,0.3657056,0.23452897,0.03550321098147208,9.23082185998718e-06,0.12570560000000003
"102069,180125",2022,37,0.2580018035135135,0.33492967,0.12943707,0.05548265550045664,0.00034538613969249633,0.11983777000000001
"102069,180125",2023,32,0.25879268484375,0.34393153,0.09269219,0.07824245038534669,0.0008650081088125526,0.07356728000000001
"102069,180125",2024,29,0.2673905744827586,0.35315534,0.1620771,0.0461720216229388,0.0003357407920227916,0.09870766999999997
"102069,180126",2022,38,0.2618644113157895,0.31656322,0.1645933,0.035034425904209236,0.00022354826195769448,0.11137204999999997
"102069,180126",2023,32,0.256348687625,0.31869593,0.124495044,0.05229070042194323,0.000515017368593699,0.07849799000000002
"102069,180126",2024,29,0.2602726013793103,0.33039647,0.22383451,0.02430403688798387,-2.0847682998071818e-05,0.08088002999999999
"102069,180127",2022,38,0.2733062928947368,0.35675588,0.17010483,0.042740337605730934,0.00023160886165691312,0.14247016
"102069,180127",2023,32,0.2675423990625,0.33859044,0.14778695,0.05214379234231526,0.0005165242198999675,0.07832724000000002
"102069,180127",2024,30,0.26705906800000007,0.36812323,0.21006776,0.035565645301313877,-4.90730932770543e-05,0.14380817
"102069,180128",2022,38,0.26604241263157896,0.32681656,0.1688771,0.037473221761101454,0.00016234590800013078,0.10627486999999997
"102069,180128",2023,31,0.2796875038709677,0.35503983,0.13778785,0.05739795565772371,0.0006113407921886259,0.10112612999999998
"102069,180128",2024,31,0.28108155032258064,0.35757574,0.19860627,0.038563011966882034,6.566154513912174e-06,0.12594461999999998
"102069,180129",2022,37,0.2631334851351351,0.32153392,0.17338262,0.03577722609746254,0.00024210649898159654,0.11438141999999998
"102069,180129",2023,32,0.269226003125,0.33988813,0.12268781,0.05842194547392724,0.0006000634379262198,0.08402135999999999
"102069,180129",2024,32,0.27337487656250004,0.36665612,0.19356105,0.03921338917856722,0.00012159228875483434,0.13486803999999997
"102069,180130",2022,37,0.2707106213513514,0.31833223,0.1724138,0.03229553601763589,0.000162725050812019,0.09722844
"102069,180130",2023,32,0.2751739309375,0.3411306,0.1285171,0.05575142302593032,0.0005348867651255491,0.07392113
"102069,180130",2024,32,0.26837975468749997,0.37752524,0.16820554,0.04936446538239159,0.00021850984673201803,0.15664841
"102069,180131",2022,37,0.27313093459459464,0.33162284,0.14076538,0.047849179023945226,0.00038845285814452323,0.11066154999999997
"102069,180131",2023,32,0.26227534546875,0.3361599,0.119725555,0.05615036498973562,0.0004884737669637194,0.08136540000000003
"102069,180131",2024,33,0.25214709,0.3353222,0.12341062,0.05693152846874302,0.0002920575799788812,0.13007247000000002
"102069,180132",2022,36,0.27905947861111113,0.44506958,0.14950635,0.06292299775400058,0.00015062992545852264,0.23218714000000001
"102069,180132",2023,32,0.2910676015625,0.3961922,0.12911214,0.07381653545424846,0.0006186019826541759,0.13635502
"102069,180132",2024,33,0.26585927212121213,0.3907204,0.10696095,0.07441612204866044,0.0003535875930215018,0.16641190000000003
"102069,180133",2022,36,0.26727426750000005,0.4107734,0.17028986,0.05363716245447551,6.596613242470144e-05,0.20538187000000002
"102069,180133",2023,32,0.27228657,0.35767326,0.12027972,0.07199706556705442,0.0006945946021174502,0.09380888999999998
"102069,180133",2024,33,0.2514735916363636,0.36661467,0.108630314,0.0619538906411616,0.00033796676421401985,0.14479648999999997
"102070,180122",2022,36,0.32992388500000003,0.49171615,0.19044459,0.06967160136039399,0.000620248711545694,0.2465121
"102070,180122",2023,33,0.2932404472727273,0.41191545,0.15096481,0.062056934568096876,0.0006728694127217231,0.12478305
"102070,180122",2024,30,0.28355136700000005,0.36971775,0.21581648,0.03998801271403329,-0.00017850535761295197,0.14202801
"102070,180123",2022,37,0.2899245027027027,0.39091635,0.19099542,0.048011727220068065,0.00046004138939058044,0.13198175
"102070,180123",2023,33,0.2750895003030303,0.35783365,0.15293215,0.05350292164991222,0.000594345081116102,0.10101121000000002
"102070,180123",2024,30,0.26147853,0.34241244,0.19355801,0.036108014890249604,-0.0002891155949570965,0.11576847999999998
"102070,180124",2022,37,0.266016922972973,0.36242267,0.22319245,0.03286061767995049,0.00029372743135240364,0.13923022000000002
"102070,180124",2023,32,0.246220926875,0.30931515,0.17535184,0.035108047916616945,0.0003811292383984567,0.01901634999999996
"102070,180124",2024,30,0.23322427333333334,0.3452569,0.17004773,0.053104118486285,-0.0005766025249229406,0.14849369999999998
"102070,180125",2022,37,0.2762705794594595,0.4049881,0.10962468,0.07075015567493911,0.0005228365869247827,0.18650625
"102070,180125",2023,32,0.29174983609375,0.39503524,0.104951955,0.0918945608756892,0.0010351878741564477,0.13073007000000003
"102070,180125",2024,31,0.27744018548387095,0.35566384,0.15367647,0.05429997137461509,0.00038701306944742054,0.09301714
"102070,180126",2022,37,0.23892783286486488,0.3371958,0.108359136,0.05243031458250922,0.0003241617423439499,0.14751248
"102070,180126",2023,32,0.254161906875,0.33333334,0.105026,0.06909715098406718,0.0007716257458552316,0.07992343999999996
"102070,180126",2024,31,0.25582361774193546,0.32935917,0.14929362,0.04367097678806909,0.00023073370870140607,0.10013814999999998
"102070,180127",2022,37,0.26545808729729725,0.35097668,0.13293651,0.05381481120912927,0.000432694057066638,0.14083175999999997
"102070,180127",2023,32,0.2619178696875,0.34336168,0.11701364,0.06150418179870168,0.0006570962015792019,0.10239782
"102070,180127",2024,31,0.2668939641935484,0.3559322,0.14622104,0.05810228287840892,0.0003698982254426322,0.13030113
"102070,180128",2022,37,0.26203193108108114,0.32903227,0.19617225,0.03311077420253992,3.2253406928747586e-05,0.12314991000000003
"102070,180128",2023,32,0.25445724437500006,0.32279316,0.14419329,0.047060334170752616,0.0004054550666768227,0.10536920000000002
"102070,180128",2024,31,0.25260268387096774,0.36779073,0.17137015,0.04235209143680245,6.45408829689379e-05,0.15319845
"102070,180129",2022,37,0.24674030945945946,0.2932039,0.13573001,0.0398503865139071,0.00024170041707673181,0.0932039
"102070,180129",2023,32,0.25524708125,0.32276842,0.11459854,0.05599296990838546,0.0005457096705816641,0.08505455
"102070,180129",2024,32,0.2635526784375,0.35219932,0.14404663,0.057051706251079935,0.00037586315431393044,0.14254136999999997
"102070,180130",2022,36,0.25866310249999996,0.31014493,0.16304348,0.03259728747742026,0.00022556141426888755,0.10548260999999998
"102070,180130",2023,32,0.26669070749999996,0.33491203,0.12413035,0.05642937034186281,0.0005726678107598958,0.09403057000000004
"102070,180130",2024,32,0.25309540393749996,0.3617555,0.122977346,0.056715541398749396,0.0003931611507431098,0.1489588
"102070,180131",2022,36,0.2705866227777778,0.3310064,0.13202438,0.04670432162101554,0.0004140291930001684,0.11213089999999998
"102070,180131",2023,32,0.26539995843749997,0.35156977,0.11898912,0.0590459375928905,0.0005056782893137334,0.12156646000000002
"102070,180131",2024,32,0.2473232196875,0.34088877,0.1191904,0.0568922486223607,0.0002902971281895356,0.14908244
"102070,180132",2022,36,0.2717261680555556,0.36953244,0.17189632,0.04183496047484706,5.743096197206782e-05,0.15636529000000002
"102070,180132",2023,32,0.27396711093750004,0.37259614,0.11080042,0.06512487812453459,0.00055947070276995,0.11127927000000004
"102070,180132",2024,32,0.24030794831250002,0.3536987,0.09015372,0.06535532294356937,0.00036262786998613497,0.13988936
"102070,180133",2022,36,0.2723980833333334,0.3462379,0.19083422,0.042529353129676276,8.574096483257614e-05,0.12474811
"102070,180133",2023,32,0.270234471875,0.3703242,0.11447084,0.07461679073553341,0.0006950736091603832,0.11454284999999997
"102070,180133",2024,32,0.2463627471875,0.3571205,0.099644125,0.06181924371838794,0.0004075532867845587,0.13633013
"102071,180122",2022,37,0.28078641621621625,0.4417238,0.2093267,0.05542293671378783,0.00043218673517006424,0.19557547
"102071,180122",2023,33,0.24844672121212122,0.36985403,0.16543975,0.04794106965867567,0.0005113630238424324,0.15017667
"102071,180122",2024,30,0.23777945533333333,0.3695055,0.16273585,0.05201411842006391,-0.0006173549749520982,0.18205923
"102071,180123",2022,37,0.2419408578378379,0.32860368,0.19670369,0.032530417289995596,0.0002573834311180807,0.11426921000000001
"102071,180123",2023,33,0.2321155303030303,0.3222331,0.14645903,0.04215873602882796,0.00047038518028680033,0.11488968999999999
"102071,180123",2024,30,0.22649363900000002,0.3460401,0.16854599,0.04580794247994507,-0.0004417256284468638,0.16128450000000003
"102071,180124",2022,37,0.22981647054054055,0.30107197,0.18493383,0.02582242345166403,0.00022531479471511753,0.09509191000000003
"102071,180124",2023,32,0.212311173125,0.26048285,0.13849431,0.03337842040633818,0.00037205455085180414,0.02422302999999998
"102071,180124",2024,30,0.21438945699999998,0.35469684,0.1611795,0.0522562218738673,-0.0005612772057982286,0.18796417
"102071,180125",2022,37,0.2762291702702703,0.39915374,0.16248153,0.04862877861427439,7.98086240919989e-05,0.17726719
"102071,180125",2023,32,0.27594272765625,0.36940357,0.102710955,0.0762801886487357,0.0007971553356538965,0.09685917
"102071,180125",2024,31,0.26494602419354835,0.3561184,0.1453634,0.05253534396853182,0.00034486518380694446,0.11375587000000001
"102071,180126",2022,37,0.24962426783783784,0.36891496,0.13264969,0.05252358728021716,0.00016817106208655527,0.16414109000000002
"102071,180126",2023,32,0.257299206875,0.35184637,0.083361454,0.08150441906541908,0.0008688194006631633,0.14594335000000003
"102071,180126",2024,31,0.24317213574193547,0.3252943,0.113433994,0.058078510405796945,0.0004868148243286504,0.09133062999999997
"102071,180127",2022,37,0.24884344432432426,0.29294232,0.13634884,0.041971973653543874,0.0002641373606139261,0.08580653999999999
"102071,180127",2023,32,0.25813528106250005,0.33534846,0.11080428,0.06109199292691112,0.0006346295871490597,0.09394309
"102071,180127",2024,31,0.2521239693548387,0.34239292,0.14208703,0.051606761619822764,0.0003982514703169308,0.11539442
"102071,180128",2022,37,0.2619121505405405,0.33505988,0.19056262,0.03443862825890365,-3.904870049928972e-06,0.12679825999999997
"102071,180128",2023,32,0.25298475906249995,0.32789028,0.14210328,0.04797488075291572,0.0003677409092644786,0.12651727999999998
"102071,180128",2024,31,0.24904880870967744,0.35390428,0.16871417,0.04002698712494575,5.076338142524138e-05,0.13594722
"102071,180129",2022,36,0.24383391527777779,0.301061,0.15734135,0.03264352426242807,7.484917836109728e-05,0.10568213000000001
"102071,180129",2023,32,0.24942922828125,0.31975025,0.120176405,0.049827759026702244,0.00041422931622616625,0.09736861000000002
"102071,180129",2024,32,0.2589463725,0.35427135,0.15196079,0.050325420911754244,0.00030039123913307874,0.13828460999999997
"102071,180130",2022,36,0.25107017000000004,0.29094762,0.19947593,0.02095908787189833,3.806596062594633e-05,0.09147169000000002
"102071,180130",2023,32,0.2575582890625,0.32821497,0.1340283,0.05207619603252504,0.0004903755091476887,0.07468020999999997
"102071,180130",2024,32,0.2517297946875,0.34291965,0.15137067,0.04197407160890541,0.00022346317095181336,0.12585254
"102071,180131",2022,36,0.28321990527777774,0.3551317,0.12341657,0.05644521308845628,0.0004687887334679456,0.11944146
"102071,180131",2023,32,0.28649169575,0.38683787,0.108592324,0.07240080400750062,0.0006265006076116491,0.16660604999999998
"102071,180131",2024,32,0.2705142725,0.3374083,0.13279755,0.061529382218140964,0.0004019481168543697,0.09815889
"102071,180132",2022,36,0.28510373694444446,0.35075986,0.18412046,0.03654309338461266,5.105510466094553e-05,0.13339713999999997
"102071,180132",2023,32,0.26327051968750004,0.35607675,0.13762712,0.051418949741951686,0.00034884695873257715,0.09184625000000002
"102071,180132",2024,32,0.23089031859375,0.3219927,0.119067445,0.04847071933760244,0.00024136497050667718,0.08900746000000001
"102071,180133",2022,36,0.2961766041666667,0.37077218,0.14464483,0.0553619110610852,0.00037148522311963666,0.11838652999999999
"102071,180133",2023,32,0.2744244821875,0.3900349,0.13755459,0.06854514959038216,0.0005695134346357938,0.14496447
"102071,180133",2024,32,0.2530413771875,0.3473294,0.12885803,0.05816208376501166,0.0003675548480212106,0.10592661
"102072,180122",2022,37,0.247759927027027,0.3456869,0.17816901,0.04068315611900474,0.0004024844104886533,0.11625873000000003
"102072,180122",2023,32,0.233713368125,0.31607893,0.14829732,0.04410712953107527,0.0005045326781526902,0.10268979999999997
"102072,180122",2024,29,0.22638760931034482,0.31958088,0.17727543,0.03485449994164687,-0.00027163917233589453,0.13347150000000002
"102072,180123",2022,37,0.24136809837837842,0.30133855,0.19607241,0.029972621572333217,4.898087223093401e-05,0.07892653
"102072,180123",2023,32,0.22393599187500002,0.27819064,0.15445322,0.03312020613983908,0.0003253368473658824,0.08266394999999999
"102072,180123",2024,29,0.2238437475862069,0.32297522,0.17692082,0.03972392049264321,-0.0003223137564678121,0.1440896
"102072,180124",2022,37,0.23260215513513519,0.26655897,0.1884253,0.02015237086553229,-0.00012204630223147496,0.07813367000000002
"102072,180124",2023,32,0.2178166534375,0.28449097,0.1280734,0.03626876279910464,0.0003434465170030726,0.07358189000000001
"102072,180124",2024,30,0.221542066,0.30375847,0.17999402,0.032718494243170845,-0.00014916724178723177,0.10975346999999999
"102072,180125",2022,37,0.27693604972972974,0.39589444,0.21174653,0.03859348511072839,-0.00010892292264640665,0.18076442
"102072,180125",2023,31,0.27729576064516126,0.37779218,0.1177629,0.07108794229441458,0.0007679239764450229,0.10939543999999995
"102072,180125",2024,31,0.2544142545161291,0.35237503,0.17368206,0.03622265856134303,8.123052045869897e-05,0.11025158999999998
"102072,180126",2022,37,0.27205563459459453,0.4041224,0.17747441,0.04775732896910621,-1.0129088979614142e-05,0.1925014
"102072,180126",2023,33,0.2884510512121212,0.4008072,0.10293013,0.08613402505787714,0.0008538441607924441,0.15521208999999997
"102072,180126",2024,31,0.25704473,0.35352924,0.15415658,0.04597553660931705,0.00025607679676138933,0.10795541000000003
"102072,180127",2022,36,0.2563117252777778,0.3003445,0.1779182,0.029314930432548975,3.788896836614527e-05,0.09967672000000002
"102072,180127",2023,32,0.2619848965625,0.33717948,0.1197411,0.05578608061727795,0.0005187369281336485,0.09947455999999999
"102072,180127",2024,31,0.25574088741935486,0.33700982,0.18271695,0.03730877825710762,0.00023523902046500007,0.10004300000000002
"102072,180128",2022,36,0.2755338955555555,0.33246836,0.19651921,0.03219002414024875,5.8008029951203035e-05,0.11032163000000003
"102072,180128",2023,32,0.2704277771875,0.33355683,0.1467754,0.04999454514330708,0.00045954367559854827,0.08658713000000004
"102072,180128",2024,31,0.2605351222580645,0.34179625,0.17864856,0.03282595400103899,-0.00012147979753008578,0.10394903000000003
"102072,180129",2022,36,0.2655366088888889,0.32192647,0.17504588,0.038321291904453124,0.00012602828436816417,0.11497227000000002
"102072,180129",2023,32,0.26642502625,0.33582342,0.11681548,0.06309055630417755,0.0006899927962017928,0.06406879999999998
"102072,180129",2024,32,0.26191738249999996,0.32192647,0.18506427,0.03385474220691154,0.0002096380610542188,0.047649070000000016
"102072,180130",2022,36,0.2713556063888889,0.35664758,0.15438211,0.05009368903659323,0.00032187835554433795,0.13098672000000003
"102072,180130",2023,32,0.27732484703125,0.36575937,0.107964605,0.07476947432862174,0.0008627416336100747,0.06405159999999999
"102072,180130",2024,32,0.2772892375,0.33290157,0.15512353,0.05419103224190708,0.0005038351072948841,0.04519001
"102072,180131",2022,36,0.30223528638888886,0.38993806,0.11697575,0.07306672287154686,0.0006046307947164736,0.14208611
"102072,180131",2023,32,0.2982080089375,0.39884394,0.118104406,0.07935146646492014,0.0008307585766369619,0.1052533
"102072,180131",2024,32,0.267131186875,0.3239951,0.1259682,0.06263270683752706,0.0005565412438033614,0.04258973999999999
"102072,180132",2022,36,0.2760677330555556,0.34028843,0.13250715,0.05135245691487078,0.00030187835083291285,0.12654316
"102072,180132",2023,32,0.26174401062499997,0.34492394,0.1479851,0.04831839197199214,0.0004194679406504688,0.10371265999999998
"102072,180132",2024,32,0.2230369884375,0.28218073,0.14184168,0.03979927453423288,0.00017255542373087484,0.056022689999999986
"102072,180133",2022,36,0.2976397525,0.38197166,0.13218771,0.06398910542172366,0.0004557225978462057,0.12841571000000002
"102072,180133",2023,32,0.25348514749999995,0.37174723,0.15935627,0.05138136723162055,0.0003230837718435018,0.15773142999999998
"102072,180133",2024,32,0.231818766875,0.3198693,0.14154653,0.045949641430508704,0.00013658603415144332,0.11402353000000001
"102073,180122",2022,37,0.23964619054054054,0.2713085,0.2064632,0.019738787108219455,-4.505639034589498e-06,0.0536595
"102073,180122",2023,32,0.2271944853125,0.28002548,0.1445826,0.03622543717161706,0.0003475514214842464,0.08969090999999998
"102073,180122",2024,30,0.23139930833333336,0.29450616,0.16890708,0.02860110675883249,-8.505903751633402e-07,0.09271608
"102073,180123",2022,37,0.2574300591891892,0.31755698,0.19923736,0.039093980343226434,-0.00014590005246129195,0.09776899
"102073,180123",2023,32,0.2241129490625,0.2651491,0.17557831,0.02235893781049991,0.00011465335919973617,0.05382834000000003
"102073,180123",2024,30,0.22296379933333338,0.3304721,0.15975645,0.044037041191422314,-0.0004024668187220575,0.14579124999999998
"102073,180124",2022,37,0.26577193162162155,0.33333334,0.19911748,0.03881248121050666,-0.00016037996090412606,0.08673410999999998
"102073,180124",2023,32,0.23541358125,0.29038653,0.19072165,0.025959251596833422,0.00014148033375479266,0.07824231999999998
"102073,180124",2024,31,0.22753528935483872,0.35081968,0.1593786,0.04992428468146823,-0.000492680917875369,0.16118685000000002
"102073,180125",2022,35,0.2772287562857143,0.36973685,0.22501798,0.03084324502414233,-9.970884051261115e-05,0.14456015
"102073,180125",2023,31,0.27612636225806453,0.3607501,0.13343799,0.06188679947410979,0.0007091035191159042,0.04820477000000001
"102073,180125",2024,31,0.2541882683870968,0.33875,0.20798771,0.029827823436333046,-0.00015081775827609998,0.09179002
"102073,180126",2022,36,0.2864151019444444,0.3735322,0.20282187,0.04244050399134494,-3.297244842672055e-05,0.15890473
"102073,180126",2023,31,0.3026225012903226,0.40050378,0.11822855,0.08188896443813036,0.0009177849507169919,0.12102072999999997
"102073,180126",2024,31,0.26693153096774197,0.35006273,0.19128329,0.034455586927708066,9.197295507529525e-05,0.08744953
"102073,180127",2022,36,0.2552027319444445,0.30853537,0.18731612,0.024719464787996952,-0.00024309051505973386,0.12121924999999997
